;ID;Education;Income;Kidhome;Teenhome;MntGoldProds;NumDealsPurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;Rlt_MntWines;Rlt_MntFruits;Rlt_MntMeatProducts;Rlt_MntFishProducts;Rlt_MntSweetProducts;TotalProducts;Rlt_NumWebPurchases;Rlt_NumCatalogPurchases;Rlt_NumStorePurchases;TotalPurchases;MeanPurchase;AcpCamps;Marital_Status_Divorced;Marital_Status_Married;Marital_Status_Single;Marital_Status_Together;Marital_Status_Widow;InterestGroup;ConsumptionLevel
730;7235;2;17003,0;1;0;7;3;5;0;0;0;0;0;0;0;38;6,45;16,13;38,71;12,9;25,81;31;33,33;0,0;66,67;6;4,57;0;0;1;0;0;0;5;2
731;10548;3;71163,0;0;0;44;1;1;0;0;0;0;0;0;0;19;30,9;1,86;40,61;15,07;11,57;916;13,04;34,78;52,17;23;38,21;0;0;0;1;0;0;1;1
732;2281;3;33697,0;1;0;11;1;7;1;0;0;0;0;0;0;43;23,53;17,65;41,18;0,0;17,65;17;33,33;0,0;66,67;3;4,5;1;0;0;1;0;0;5;2
733;4073;2;63564,0;0;0;65;1;6;1;0;0;0;0;0;1;60;66,87;6,96;21,91;1,3;2,96;1150;37,04;37,04;25,93;27;41,11;1;0;1;0;0;0;2;1
734;6974;5;83443,0;0;0;84;1;2;0;0;0;0;0;0;0;41;36,66;2,97;52,51;3,89;3,96;1413;28,57;47,62;23,81;21;64,27;0;0;0;0;1;0;1;1
735;7938;5;51518,0;0;1;4;2;3;0;0;0;0;0;0;0;55;78,65;1,8;14,83;3,82;0,9;445;20,0;13,33;66,67;15;27,88;0;0;0;0;1;0;2;2
736;7094;3;58330,0;0;1;151;1;4;0;0;0;0;0;0;0;38;48,74;5,81;23,33;11,39;10,73;913;26,09;17,39;56,52;23;38,08;0;0;0;0;0;1;4;1
737;3667;3;80952,0;0;0;44;1;8;0;1;1;1;0;0;1;44;45,42;10,39;40,22;2,39;1,58;1713;33,33;20,83;45,83;24;68,56;3;0;1;0;0;0;1;1
738;7723;3;75507,0;0;0;80;1;3;0;0;0;0;0;0;0;35;52,13;6,84;27,5;7,65;5,88;1360;40,0;30,0;30,0;20;64,81;0;0;0;0;1;0;4;1
739;3870;2;63855,0;0;0;89;1;4;0;0;0;0;0;0;0;35;39,15;3,82;34,24;10,14;12,65;917;30,43;13,04;56,52;23;38,25;0;0;0;0;1;0;1;1
740;4012;5;62220,0;0;1;12;5;6;0;0;0;0;0;0;1;40;65,82;0,99;30,89;1,32;0,99;1214;38,89;33,33;27,78;18;63,95;0;0;0;0;1;0;2;1
741;5909;3;58512,0;0;1;152;5;8;0;0;0;0;0;0;0;49;87,83;0,98;9,91;1,28;0,0;1019;20,0;26,67;53,33;15;63,75;0;0;1;0;0;0;4;1
742;10470;4;40662,0;1;0;23;2;4;0;0;0;0;0;0;0;34;57,97;2,9;33,33;0,0;5,8;69;33,33;16,67;50,0;6;10,0;0;0;1;0;0;0;1;2
743;6488;5;38829,0;0;1;16;1;5;0;0;0;0;0;0;0;55;91,57;0,0;8,43;0,0;0,0;83;42,86;28,57;28,57;7;10,5;0;0;1;0;0;0;2;2
744;10270;2;35523,0;1;0;11;2;7;0;0;0;0;0;0;0;32;20,0;9,09;40,0;21,82;9,09;55;50,0;0,0;50,0;6;8,0;0;0;1;0;0;0;3;2
745;6887;3;79146,0;1;1;16;2;6;0;0;0;0;0;0;0;47;44,71;2,92;40,69;3,83;7,85;548;47,06;5,88;47,06;17;30,5;0;0;0;1;0;0;1;1
746;6406;4;78285,0;0;0;40;1;3;0;0;0;0;0;0;0;25;46,65;7,71;28,19;12,62;4,83;1387;30,0;20,0;50,0;20;66,1;0;0;1;0;0;0;1;1
747;7573;5;31626,0;1;0;34;1;7;1;0;0;0;0;0;1;35;75,0;1,92;17,31;3,85;1,92;52;40,0;20,0;40,0;5;8,83;1;0;0;1;0;0;2;2
748;4508;3;75127,0;0;0;227;1;1;0;0;0;0;0;0;0;62;33,5;5,78;50,33;7,59;2,81;606;11,11;61,11;27,78;18;31,95;0;0;0;1;0;0;4;1
749;221;3;48726,0;0;1;59;3;6;0;0;0;0;0;0;0;58;75,41;1,64;20,77;2,19;0,0;183;33,33;22,22;44,44;9;18,4;0;0;1;0;0;0;2;2
750;5331;3;74985,0;0;0;86;1;2;0;0;0;0;0;0;0;35;32,92;2,86;50,36;13,85;0,0;1783;18,75;37,5;43,75;16;104,94;0;0;1;0;0;0;1;1
751;1911;3;67430,0;0;0;121;1;6;0;0;0;0;0;0;0;25;47,87;7,8;23,41;10,22;10,7;1243;39,29;17,86;42,86;28;42,9;0;0;0;0;1;0;4;1
752;20;2;46891,0;0;1;61;1;4;0;0;0;0;0;0;0;48;35,25;9,84;18,85;23,77;12,3;122;28,57;14,29;57,14;7;15,38;0;0;1;0;0;0;3;2
753;8786;4;62058,0;0;1;58;4;6;0;0;0;0;0;0;0;57;76,79;1,79;18,88;2,55;0,0;392;42,86;7,14;50,0;14;26,2;0;0;1;0;0;0;2;2
754;10582;3;72063,0;0;1;90;2;2;0;0;0;0;0;0;0;34;26,95;4,79;52,1;11,38;4,79;668;26,32;10,53;63,16;19;33,45;0;0;1;0;0;0;1;1
755;1915;5;78939,0;0;0;205;1;3;0;0;0;0;0;0;0;62;60,98;8,83;18,66;11,52;0,0;1302;42,11;26,32;31,58;19;65,15;0;0;1;0;0;0;4;1
756;8897;3;42720,0;1;1;112;8;8;0;0;0;0;0;0;1;48;72,32;0,92;16,79;5,17;4,8;542;41,18;17,65;41,18;17;30,17;0;0;0;1;0;0;4;1
757;2371;3;33622,0;1;1;12;3;7;0;0;0;0;0;0;0;41;56,52;1,45;31,88;4,35;5,8;69;33,33;0,0;66,67;6;10,0;0;0;1;0;0;0;1;2
758;4303;5;6835,0;0;1;12;0;20;0;0;0;0;0;0;0;55;85,6;1,6;9,6;1,6;1,6;125;0,0;0,0;100,0;1;63,0;0;0;0;0;1;0;2;2
759;6825;3;41452,0;1;1;0;1;7;0;0;0;0;0;0;0;60;81,25;0,0;18,75;0,0;0,0;16;33,33;0,0;66,67;3;4,25;0;0;0;0;1;0;2;2
760;1072;5;40760,0;0;1;6;2;6;0;0;0;0;0;0;0;48;80,46;0,0;19,54;0,0;0,0;87;33,33;16,67;50,0;6;12,57;0;0;0;1;0;0;2;2
761;4964;5;74250,0;0;0;0;1;1;0;0;0;0;0;0;0;56;58,72;0,95;33,85;6,48;0,0;1158;11,76;64,71;23,53;17;64,39;0;0;0;0;1;0;1;1
762;2461;4;51124,0;1;1;4;2;3;0;0;0;0;0;0;0;58;66,67;2,56;28,21;0,0;2,56;39;25,0;0,0;75,0;4;8,0;0;0;0;1;0;0;2;2
763;10736;3;72258,0;0;1;134;2;2;0;0;0;0;0;0;0;42;37,53;0,0;37,53;16,32;8,63;1391;30,0;45,0;25,0;20;66,29;0;0;0;1;0;0;4;1
764;3194;5;71466,0;0;0;0;1;1;0;0;0;0;0;0;0;40;33,5;0,98;44,39;6,34;14,8;1230;22,22;22,22;55,56;18;64,79;0;0;0;1;0;0;1;1
765;10839;3;36283,0;1;1;5;2;4;0;0;0;0;0;0;0;38;25,0;20,83;20,83;33,33;0,0;24;25,0;0,0;75,0;4;5,0;0;0;0;0;1;0;3;2
766;49;3;20587,0;1;0;9;1;7;0;0;0;0;0;0;0;44;12,5;18,75;37,5;25,0;6,25;16;25,0;25,0;50,0;4;3,4;0;0;0;1;0;0;3;2
767;4290;3;30467,0;1;0;5;1;7;0;0;0;0;0;0;0;42;5,26;15,79;42,11;10,53;26,32;19;33,33;0,0;66,67;3;5,0;0;0;1;0;0;0;5;2
768;10219;3;31590,0;1;0;3;1;8;0;0;0;0;0;0;0;41;17,14;5,71;42,86;17,14;17,14;35;25,0;0,0;75,0;4;7,2;0;0;0;0;1;0;1;2
769;4211;1;20425,0;1;0;17;2;7;0;0;0;0;0;0;0;26;10,0;30,0;12,5;7,5;40,0;40;40,0;0,0;60,0;5;6,83;0;0;1;0;0;0;5;2
770;1135;4;17144,0;1;1;6;5;7;0;0;0;0;0;0;0;54;43,9;4,88;46,34;0,0;4,88;41;42,86;0,0;57,14;7;5,25;0;0;0;0;1;0;1;2
771;6299;5;42564,0;0;1;198;6;7;1;0;0;0;0;0;1;45;52,68;7,8;30,24;6,34;2,93;615;33,33;44,44;22,22;18;32,42;1;1;0;0;0;0;4;1
772;10846;4;43783,0;1;0;139;6;7;1;0;0;0;0;0;0;36;66,73;1,84;25,51;5,1;0,82;490;43,75;6,25;50,0;16;28,88;1;0;1;0;0;0;4;2
773;347;3;40780,0;0;1;34;4;9;0;0;0;0;0;0;0;36;66,76;7,87;20,7;3,79;0,87;343;53,85;7,69;38,46;13;24,57;0;1;0;0;0;0;2;2
774;6543;4;62847,0;0;0;61;1;2;0;0;0;0;0;0;0;68;33,59;10,83;45,52;5,16;4,9;1551;23,08;46,15;30,77;13;110,86;0;0;0;0;1;0;1;1
775;10446;5;82017,0;0;0;23;1;2;0;1;1;1;0;0;1;55;26,06;3,26;63,17;4,25;3,26;706;31,25;25,0;43,75;16;41,59;3;0;1;0;0;0;1;1
776;3479;3;16813,0;0;0;13;1;7;1;0;0;0;0;0;0;63;10,81;21,62;29,73;32,43;5,41;37;40,0;0,0;60,0;5;6,33;1;0;0;1;0;0;3;2
777;11075;3;51267,0;1;1;12;4;4;0;0;0;0;0;0;0;35;70,93;0,78;24,81;2,71;0,78;258;27,27;27,27;45,45;11;21,58;0;0;1;0;0;0;2;2
778;4442;3;46524,0;0;1;52;2;3;0;0;0;0;0;0;0;52;24,8;15,2;28,0;20,8;11,2;125;14,29;14,29;71,43;7;15,75;0;0;0;1;0;0;3;2
779;199;4;45183,0;0;0;12;1;7;0;1;0;0;0;0;0;51;72,28;0,99;19,8;3,96;2,97;303;33,33;8,33;58,33;12;23,38;1;0;0;1;0;0;2;2
780;6722;5;70421,0;0;1;35;3;6;0;0;0;0;0;0;0;60;65,44;3,83;18,58;10,25;1,91;732;50,0;15,0;35,0;20;34,9;0;0;1;0;0;0;2;1
781;796;2;60161,0;0;1;177;3;8;0;0;0;0;0;0;0;47;65,32;4,92;23,71;5,15;0,89;894;47,83;17,39;34,78;23;37,29;0;1;0;0;0;0;4;1
782;3749;3;73926,0;0;0;15;1;3;0;0;0;0;0;0;0;40;40,06;5,81;38,15;10,16;5,81;1565;26,09;21,74;52,17;23;65,25;0;0;0;0;1;0;1;1
783;8523;3;19329,0;1;0;5;3;8;0;0;0;0;0;0;0;45;43,64;1,82;29,09;21,82;3,64;55;57,14;0,0;42,86;7;7,0;0;0;1;0;0;0;1;2
784;310;4;61872,0;0;1;16;4;4;0;0;0;0;0;0;0;43;59,25;0,9;28,55;6,46;4,85;557;23,53;23,53;52,94;17;31,0;0;0;1;0;0;0;2;1
785;8629;3;46984,0;1;1;8;1;5;0;0;0;0;0;0;0;57;57,58;3,03;30,3;6,06;3,03;33;25,0;0,0;75,0;4;6,8;0;0;0;0;0;1;1;2
786;236;3;34838,0;1;1;47;3;6;0;0;0;0;0;0;0;62;22,76;18,7;23,58;23,58;11,38;123;28,57;14,29;57,14;7;15,5;0;0;1;0;0;0;3;2
787;9930;5;82716,0;0;0;22;1;2;0;0;0;0;0;0;0;69;52,93;12,93;19,91;1,31;12,93;1145;22,22;29,63;48,15;27;40,93;0;0;0;1;0;0;1;1
788;3483;3;48192,0;0;0;29;3;8;0;1;0;1;1;0;1;55;69,41;2,87;13,63;10,22;3,87;1497;9,09;36,36;54,55;22;65,13;3;0;1;0;0;0;2;1
789;4599;4;49681,0;0;2;21;6;7;0;0;0;0;0;0;0;37;94,05;0,0;5,95;0,0;0,0;437;46,67;6,67;46,67;15;27,38;0;0;1;0;0;0;2;2
790;7326;4;56850,0;0;1;0;1;2;0;0;0;0;0;0;0;43;53,97;1,59;30,16;3,17;11,11;63;20,0;20,0;60,0;5;10,67;0;0;1;0;0;0;1;2
791;7352;3;55267,0;0;1;45;4;3;0;0;0;0;0;0;0;56;44,72;7,78;37,78;8,89;0,83;360;23,08;30,77;46,15;13;25,79;0;0;1;0;0;0;1;2
792;2350;3;59666,0;1;1;133;7;8;0;1;0;0;0;0;0;41;69,69;5,93;19,91;2,57;1,9;894;23,08;15,38;61,54;13;63,93;1;0;1;0;0;0;4;1
793;9145;3;72504,0;0;1;94;2;2;0;0;0;0;0;0;0;41;43,64;1,88;33,96;8,89;11,63;1384;25,0;45,0;30,0;20;65,95;0;0;0;1;0;0;4;1
794;2964;3;26872,0;0;0;32;1;6;0;0;0;0;0;0;0;32;7,5;25,0;20,0;7,5;40,0;40;25,0;25,0;50,0;4;8,2;0;0;1;0;0;0;5;2
795;5585;3;21359,0;1;0;10;2;8;0;0;0;0;0;0;1;41;31,58;5,26;44,74;15,79;2,63;38;40,0;0,0;60,0;5;6,5;0;0;0;1;0;0;1;2
796;9687;3;73170,0;0;0;32;1;2;0;0;0;0;0;0;0;39;26,51;25,07;36,89;7,2;4,32;694;33,33;26,67;40,0;15;43,44;0;0;0;1;0;0;1;1
797;3732;4;52750,0;0;1;69;6;4;0;0;0;0;0;0;0;58;49,68;0,0;30,21;11,38;8,72;791;23,81;33,33;42,86;21;36,0;0;0;1;0;0;0;1;1
798;6303;5;91820,0;0;0;30;0;1;0;0;0;0;0;0;0;27;27,95;4,98;50,92;5,18;10,97;1467;22,73;22,73;54,55;22;63,83;0;0;0;0;1;0;1;1
799;11176;5;65968,0;0;1;4;2;3;0;0;0;0;0;0;0;44;76,58;1,83;16,9;3,87;0,81;491;31,25;25,0;43,75;16;28,94;0;0;0;0;1;0;2;2
800;2986;3;30772,0;1;1;4;1;6;0;0;0;0;0;0;0;38;43,75;12,5;25,0;12,5;6,25;16;33,33;0,0;66,67;3;4,25;0;0;1;0;0;0;1;2
801;7462;3;22507,0;0;0;68;3;9;0;0;0;0;0;0;0;58;13,55;0,0;45,02;10,16;31,27;502;62,5;12,5;25,0;16;29,59;0;0;0;1;0;0;5;2
802;3900;3;65685,0;0;1;57;1;5;0;0;0;0;0;0;0;42;90,17;1,97;6,88;0,0;0,98;712;45,0;10,0;45,0;20;33,95;0;0;1;0;0;0;2;1
803;7034;2;25804,0;1;0;12;2;8;0;0;0;0;0;0;0;35;18,6;16,28;20,93;30,23;13,95;43;40,0;0,0;60,0;5;7,33;0;0;1;0;0;0;3;2
804;9493;5;76412,0;0;0;17;1;3;0;0;1;1;0;0;1;33;46,9;2,96;44,89;1,28;3,96;1791;29,41;23,53;47,06;17;99,56;2;0;0;1;0;0;1;1
805;1143;3;22063,0;1;0;11;2;7;0;0;0;0;0;0;0;41;15,91;22,73;29,55;6,82;25,0;44;40,0;0,0;60,0;5;7,5;0;0;1;0;0;0;5;2
806;1;3;57091,0;0;0;37;1;5;0;0;0;0;1;0;1;53;85,93;0,93;11,85;1,3;0,0;540;41,18;17,65;41,18;17;30,06;1;0;0;1;0;0;2;1
807;3855;3;22419,0;0;0;42;1;8;0;0;0;0;0;0;0;50;25,0;2,5;39,17;15,83;17,5;120;42,86;28,57;28,57;7;15,12;0;0;1;0;0;0;1;2
808;5536;3;87771,0;0;1;33;1;6;0;1;1;1;1;0;1;54;77,55;1,98;14,92;2,6;2,96;1924;26,32;52,63;21,05;19;96,25;4;0;0;0;1;0;2;1
809;5989;2;78353,0;0;1;34;1;8;0;0;0;0;0;0;0;54;48,77;7,91;30,87;2,53;9,92;1542;43,48;8,7;47,83;23;64,29;0;1;0;0;0;0;1;1
810;9499;3;93404,0;1;2;15;3;5;0;1;1;0;0;0;0;59;79,89;0,94;17,93;1,25;0,0;1601;21,43;28,57;50,0;14;106,8;2;0;1;0;0;0;2;1
811;6768;3;37859,0;1;2;2;2;8;0;0;0;0;0;0;0;51;64,71;2,94;23,53;5,88;2,94;34;25,0;0,0;75,0;4;7,0;0;1;0;0;0;0;2;2
812;2150;5;80995,0;0;1;56;1;4;0;0;0;0;0;0;0;55;60,31;1,96;28,68;5,12;3,93;1426;38,1;42,86;19,05;21;64,86;0;0;0;0;0;1;2;1
813;6646;3;16529,0;1;0;1;1;6;0;0;0;0;0;0;0;30;14,29;0,0;23,81;61,9;0,0;21;25,0;0,0;75,0;4;4,4;0;0;0;0;1;0;3;2
814;4887;5;55412,0;1;1;8;1;5;0;0;0;0;0;0;0;37;18,18;9,09;50,91;20,0;1,82;55;40,0;0,0;60,0;5;9,33;0;1;0;0;0;0;1;2
815;8560;3;48789,0;0;0;145;1;6;0;0;0;0;0;0;0;20;65,61;2,99;29,16;1,31;0,93;535;35,29;23,53;41,18;17;29,78;0;0;0;1;0;0;4;1
816;3321;5;56575,0;0;2;10;3;5;0;0;0;0;0;0;0;46;79,14;0,94;16,92;0,0;3,01;532;41,18;17,65;41,18;17;29,61;0;0;0;0;1;0;2;1
817;11003;2;25130,0;1;0;18;2;7;0;0;0;0;0;0;0;33;6,25;15,62;21,88;0,0;56,25;32;40,0;0,0;60,0;5;5,5;0;0;0;0;1;0;5;2
818;10402;3;35441,0;1;1;1;2;8;0;0;0;0;0;0;0;46;65,79;2,63;23,68;5,26;2,63;38;25,0;0,0;75,0;4;7,8;0;0;1;0;0;0;2;2
819;9904;3;71391,0;0;1;141;5;3;0;0;0;0;0;0;0;57;37,25;13,64;30,38;5,1;13,64;902;26,09;21,74;52,17;23;37,62;0;0;1;0;0;0;4;1
820;6141;4;49494,0;1;0;82;2;7;0;0;0;0;0;0;0;41;63,04;2,97;32,01;0,0;1,98;303;50,0;8,33;41,67;12;23,38;0;0;0;1;0;0;2;2
821;5687;3;81702,0;0;0;187;1;3;0;0;0;0;0;0;0;32;38,93;3,46;53,53;1,94;2,14;1446;26,92;26,92;46,15;26;53,59;0;1;0;0;0;0;4;1
822;10856;2;45889,0;0;1;8;1;6;0;0;0;0;0;0;0;33;81,58;0,0;15,79;0,0;2,63;38;25,0;0,0;75,0;4;7,8;0;0;0;1;0;0;2;2
823;5121;3;56628,0;0;1;171;2;5;1;0;0;0;0;0;0;37;81,19;0,85;13,9;1,19;2,88;590;38,89;33,33;27,78;18;31,11;1;0;0;1;0;0;4;1
824;4186;3;34026,0;1;1;17;3;5;0;0;0;0;0;0;0;63;30,51;10,17;25,42;20,34;13,56;59;33,33;16,67;50,0;6;8,57;0;0;0;0;1;0;3;2
825;368;3;40049,0;0;1;28;3;5;0;0;0;0;0;0;0;38;34,73;24,81;19,85;3,82;16,79;262;27,27;18,18;54,55;11;21,92;0;0;1;0;0;0;5;2
826;3312;3;34176,0;1;0;20;4;6;0;0;0;0;0;0;0;26;7,25;10,14;34,78;27,54;20,29;69;42,86;0,0;57,14;7;8,75;0;0;0;1;0;0;3;2
827;11121;3;19419,0;1;0;7;4;9;0;0;0;0;0;0;0;31;3,17;22,22;44,44;25,4;4,76;63;57,14;0,0;42,86;7;8,0;0;0;1;0;0;0;3;2
828;5332;2;82504,0;0;0;54;1;1;0;0;0;0;0;0;0;53;35,77;4,94;42,59;13,24;3,46;1012;18,75;37,5;43,75;16;59,59;0;0;1;0;0;0;1;1
829;5848;3;81205,0;0;0;130;1;2;1;0;1;0;1;0;1;44;38,53;3,94;49,44;5,16;2,93;1879;27,78;33,33;38,89;18;98,95;3;0;0;0;1;0;4;1
830;10343;2;61618,0;0;0;205;2;3;0;0;0;0;0;0;0;21;53,07;7,98;35,0;0,0;3,95;1140;17,65;35,29;47,06;17;63,39;0;0;0;1;0;0;4;1
831;5935;4;55284,0;0;1;63;3;5;0;0;0;0;0;0;0;56;78,03;1,0;19,97;0,0;1,0;701;35,0;25,0;40,0;20;33,43;0;0;0;1;0;0;2;1
832;2895;3;49980,0;0;1;14;2;5;0;0;0;0;0;0;0;50;57,46;0,55;29,83;7,18;4,97;181;33,33;11,11;55,56;9;18,2;0;0;0;1;0;0;1;2
833;10262;3;15072,0;2;0;18;4;5;0;0;0;0;0;0;0;33;22,86;5,71;42,86;0,0;28,57;35;42,86;14,29;42,86;7;4,5;0;0;1;0;0;0;5;2
834;7848;3;49166,0;0;1;110;2;6;0;0;0;0;0;0;0;39;86,82;0,78;9,69;2,71;0,0;258;45,45;27,27;27,27;11;21,58;0;0;0;1;0;0;2;2
835;9477;5;65324,0;0;1;5;3;4;0;0;0;0;0;0;0;60;71,24;0,0;18,92;3,9;5,94;539;35,29;11,76;52,94;17;30,0;0;0;1;0;0;0;2;1
836;4856;2;82347,0;0;0;63;1;3;1;0;0;1;0;0;0;55;31,06;3,02;47,21;11,28;7,43;1790;29,17;29,17;41,67;24;71,64;2;0;1;0;0;0;1;1
837;7186;5;30843,0;1;1;9;2;5;1;0;0;0;0;0;0;48;92,31;0,0;7,69;0,0;0,0;26;25,0;25,0;50,0;4;5,4;1;0;0;0;1;0;2;2
838;5794;5;46374,0;0;1;17;3;8;0;1;0;1;0;0;1;40;95,1;0,0;4,9;0,0;0,0;429;46,67;6,67;46,67;15;26,88;2;0;1;0;0;0;2;2
839;1456;3;60474,0;0;1;170;7;7;0;0;0;0;0;0;0;34;26,24;19,7;30,0;23,17;0,89;1010;41,67;8,33;50,0;24;40,44;0;0;0;1;0;0;4;1
840;4877;4;38576,0;0;1;0;1;7;0;0;0;0;0;0;0;41;82,93;0,0;17,07;0,0;0,0;41;25,0;0,0;75,0;4;8,4;0;0;1;0;0;0;2;2
841;425;3;55357,0;2;0;64;3;5;0;0;0;0;0;0;0;28;56,41;9,65;17,5;12,67;3,77;663;31,58;10,53;57,89;19;33,2;0;0;1;0;0;0;2;1
842;3007;3;37758,0;1;1;1;2;8;0;0;0;0;0;0;0;46;69,23;5,13;25,64;0,0;0,0;39;25,0;0,0;75,0;4;8,0;0;0;0;0;1;0;2;2
843;1031;2;85710,0;0;0;33;1;2;0;0;1;0;0;0;0;24;58,31;1,94;34,01;2,82;2,92;1029;24,0;36,0;40,0;25;39,62;1;0;1;0;0;0;1;1
844;4297;3;23228,0;1;0;0;2;8;0;0;0;0;0;0;0;45;32,5;5,0;45,0;15,0;2,5;40;40,0;0,0;60,0;5;6,83;0;0;0;0;1;0;1;2
845;807;4;44602,0;1;1;34;6;8;0;0;0;0;0;0;0;45;64,73;0,78;34,5;0,0;0,0;258;54,55;9,09;36,36;11;21,58;0;0;0;0;1;0;2;2
846;9553;3;7500,0;0;0;5;1;6;0;0;0;0;0;0;0;26;0,0;20,0;30,0;40,0;10,0;10;0,0;0,0;100,0;3;2,75;0;0;1;0;0;0;3;2
847;4271;2;38683,0;1;0;66;6;7;0;0;0;0;0;0;0;23;16,73;12,73;25,09;30,55;14,91;275;36,36;9,09;54,55;11;23,0;0;0;0;0;1;0;3;2
848;4120;2;49514,0;1;0;93;2;7;0;0;0;0;0;0;0;38;31,88;14,13;28,26;21,01;4,71;276;54,55;9,09;36,36;11;23,08;0;0;0;1;0;0;3;2
849;2036;5;57906,0;0;1;15;3;4;0;0;0;0;0;0;0;40;62,95;2,85;30,83;2,59;0,78;386;28,57;14,29;57,14;14;25,8;0;0;0;0;1;0;2;2
850;115;4;43456,0;0;1;7;3;5;0;0;0;0;0;0;0;47;71,24;2,85;17,62;6,48;1,81;386;35,71;7,14;57,14;14;25,8;0;0;0;1;0;0;2;2
851;4259;4;19485,0;2;0;0;1;7;0;0;0;0;0;0;0;27;60,0;0,0;40,0;0,0;0,0;10;33,33;0,0;66,67;3;2,75;0;0;0;1;0;0;1;2
852;8687;3;53172,0;0;1;125;3;3;0;0;0;0;0;0;0;35;33,52;17,17;24,93;18,84;5,54;361;15,38;23,08;61,54;13;25,86;0;0;0;0;1;0;4;2
853;2447;3;30545,0;1;0;12;2;7;0;0;0;0;0;0;0;33;7,02;21,05;26,32;33,33;12,28;57;40,0;0,0;60,0;5;9,67;0;0;0;0;1;0;3;2
854;10140;5;70123,0;0;0;0;1;3;0;1;0;0;1;0;0;30;75,74;0,0;22,93;1,33;0,0;1727;31,25;43,75;25,0;16;101,65;2;0;0;0;1;0;2;1
855;9353;3;62450,0;0;1;38;2;3;0;1;0;0;0;0;0;55;53,81;4,91;27,9;6,48;6,9;957;35,71;35,71;28,57;14;63,87;1;0;0;1;0;0;1;1
856;3623;3;21675,0;1;0;4;3;7;0;0;0;0;0;0;0;38;9,76;0,0;39,02;41,46;9,76;41;57,14;0,0;42,86;7;5,25;0;0;0;0;1;0;3;2
857;738;2;42395,0;1;1;25;4;7;0;0;0;0;0;0;0;33;30,57;8,28;36,31;15,29;9,55;157;37,5;12,5;50,0;8;17,56;0;0;0;1;0;0;1;2
858;7631;4;61346,0;1;0;142;1;3;0;0;0;0;0;0;0;35;66,35;6,85;19,83;5,08;1,89;847;22,73;31,82;45,45;22;36,87;0;0;0;0;1;0;4;1
859;4789;3;80812,0;0;0;33;1;2;1;0;1;1;0;0;0;60;46,78;1,34;30,41;12,77;8,7;1644;23,53;47,06;29,41;17;91,39;3;0;0;0;1;0;1;1
860;773;4;42835,0;1;1;98;7;6;0;0;0;0;0;0;0;42;76,26;0,8;18,71;2,41;1,81;497;37,5;37,5;25,0;16;29,29;0;1;0;0;0;0;2;2
861;10602;3;39922,0;1;0;36;2;8;0;0;0;0;0;0;0;30;24,17;10,0;49,17;15,83;0,83;120;42,86;0,0;57,14;7;15,12;0;0;1;0;0;0;1;2
862;1446;4;86424,0;0;0;68;1;1;0;0;0;0;0;0;0;58;33,42;5,87;49,14;7,69;3,89;1158;22,22;33,33;44,44;27;41,39;0;0;0;1;0;0;1;1
863;3270;2;17117,0;1;0;7;4;9;0;0;0;0;0;0;0;35;9,92;19,01;31,4;24,79;14,88;121;42,86;14,29;42,86;7;15,25;0;0;0;0;1;0;3;2
864;8443;3;24762,0;1;0;40;3;8;1;0;0;0;0;0;1;42;13,04;21,74;26,09;6,52;32,61;46;50,0;16,67;33,33;6;6,71;1;0;0;1;0;0;5;2
865;9653;3;35797,0;0;1;21;2;8;0;0;0;0;0;0;0;37;57,45;2,13;29,79;8,51;2,13;47;40,0;0,0;60,0;5;8,0;0;0;1;0;0;0;1;2
866;8916;3;36627,0;2;0;1;1;5;0;0;0;0;0;0;0;38;60,0;6,67;33,33;0,0;0,0;15;0,0;0,0;100,0;3;4,0;0;1;0;0;0;0;1;2
867;8017;2;51111,0;1;1;3;2;6;0;0;0;0;0;0;0;33;42,31;0,0;36,54;11,54;9,62;52;40,0;0,0;60,0;5;8,83;0;0;1;0;0;0;1;2
868;5830;5;86857,0;0;0;40;1;2;0;0;0;0;0;0;1;40;43,35;4,92;40,41;6,41;4,92;2074;23,81;28,57;47,62;21;94,32;0;0;0;1;0;0;1;1
869;4597;5;82072,0;0;0;129;1;1;0;0;0;0;0;0;0;43;47,06;2,91;36,26;8,89;4,87;1889;16,67;11,11;72,22;18;99,47;0;0;0;0;1;0;4;1
870;7023;5;46231,0;2;1;12;4;9;0;0;0;0;0;0;0;59;75,3;0,8;21,91;0,0;1,99;251;54,55;9,09;36,36;11;21,0;0;0;0;1;0;0;2;2
871;8086;3;42243,0;1;1;5;2;7;0;0;0;0;0;0;0;54;96,0;0,0;4,0;0,0;0,0;50;40,0;0,0;60,0;5;8,5;0;0;1;0;0;0;2;2
872;8825;3;51195,0;1;1;58;8;8;0;0;0;0;0;0;0;51;45,45;2,77;30,83;16,21;4,74;506;56,25;12,5;31,25;16;29,82;0;0;0;0;1;0;1;2
873;2930;4;68092,0;0;0;48;2;5;0;0;0;0;0;0;0;35;69,1;4,87;16,79;6,33;2,92;1233;11,11;33,33;55,56;18;64,95;0;0;0;1;0;0;2;1
874;1928;3;31814,0;1;0;20;2;9;1;0;0;0;0;0;0;40;55,56;4,76;31,75;6,35;1,59;63;40,0;0,0;60,0;5;10,67;1;0;1;0;0;0;1;2
